run_name,optimizer_name,learning_rate,epochs,num_train_samples,max_seq_len,micro_batch_size,grad_accum_steps,effective_batch_size,epoch,global_step,optimizer_step,did_optimizer_step,loss,lr,step_time_sec,optimizer_time_sec,mem_alloc_gb,mem_reserved_gb,mem_peak_gb,elapsed_sec
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,470,470,True,2.5681578516960144,0.0008371134020618557,0.10087251663208008,0.0009400844573974609,1.535921573638916,8.796875,7.5456862449646,61.74279546737671
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,480,480,True,2.3371073842048644,0.0008329896907216495,0.12613368034362793,0.0009877681732177734,1.6742210388183594,8.796875,7.5456862449646,63.001161336898804
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,490,490,True,2.670956349372864,0.0008288659793814434,0.12869977951049805,0.0011906623840332031,1.6742210388183594,8.796875,7.5456862449646,64.27621650695801
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,500,500,True,2.7808091402053834,0.000824742268041237,0.12627148628234863,0.0010797977447509766,1.6742210388183594,8.796875,7.5456862449646,65.57560110092163
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,510,510,True,2.407625472545624,0.0008206185567010309,0.12676692008972168,0.0011563301086425781,1.6742210388183594,8.796875,7.5456862449646,66.863107919693
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,520,520,True,2.6965685844421388,0.0008164948453608247,0.1260237693786621,0.0010013580322265625,1.6742210388183594,8.796875,7.5456862449646,68.15134692192078
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,530,530,True,2.6476800441741943,0.0008123711340206186,0.12696409225463867,0.001199483871459961,1.6742210388183594,8.796875,7.5456862449646,69.4338891506195
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,540,540,True,2.383475184440613,0.0008082474226804124,0.12644553184509277,0.0010733604431152344,1.6742210388183594,8.796875,7.5456862449646,70.72394967079163
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,550,550,True,2.457152283191681,0.0008041237113402063,0.1268482208251953,0.0010602474212646484,1.6742210388183594,8.796875,7.5456862449646,72.01328825950623
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,560,560,True,2.5591437816619873,0.0008,0.12537574768066406,0.0008642673492431641,1.6742210388183594,8.796875,7.5456862449646,73.29600024223328
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,570,570,True,2.526418161392212,0.0007958762886597938,0.1243889331817627,0.0010712146759033203,1.6742210388183594,8.796875,7.5456862449646,74.57696056365967
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,580,580,True,2.486873185634613,0.0007917525773195876,0.12720322608947754,0.0010285377502441406,1.6742210388183594,8.796875,7.5456862449646,75.86402535438538
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,590,590,True,2.531791388988495,0.0007876288659793815,0.12766218185424805,0.0011293888092041016,1.6742210388183594,8.796875,7.5456862449646,77.15846586227417
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,600,600,True,2.5598846435546876,0.0007835051546391753,0.12788629531860352,0.0010333061218261719,1.6742210388183594,8.796875,7.5456862449646,78.4496238231659
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,610,610,True,2.5362488269805907,0.0007793814432989691,0.12748408317565918,0.0011928081512451172,1.6742210388183594,8.796875,7.5456862449646,79.7155213356018
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,620,620,True,2.477454495429993,0.0007752577319587629,0.12136507034301758,0.001222372055053711,1.6124835014343262,8.796875,7.5456862449646,81.01301121711731
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,630,630,True,2.322073984146118,0.0007711340206185567,0.12687325477600098,0.0011272430419921875,1.6742210388183594,8.796875,7.5456862449646,82.30944848060608
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,640,640,True,2.53057541847229,0.0007670103092783506,0.12681961059570312,0.001132965087890625,1.6742210388183594,8.796875,7.5456862449646,83.60873460769653
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,650,650,True,2.6144373178482057,0.0007628865979381443,0.12550616264343262,0.0009105205535888672,1.6742210388183594,8.796875,7.5456862449646,84.89842772483826
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,660,660,True,2.6823851585388185,0.0007587628865979381,0.1317005157470703,0.0011248588562011719,1.6742210388183594,8.796875,7.5456862449646,86.22259855270386
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,670,670,True,2.63043372631073,0.0007546391752577319,0.1257491111755371,0.0009253025054931641,1.6742210388183594,8.796875,7.5456862449646,87.5100564956665
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,680,680,True,2.6281514406204223,0.0007505154639175258,0.12793469429016113,0.0011925697326660156,1.6742210388183594,8.796875,7.5456862449646,88.79936599731445
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,690,690,True,2.4898417592048645,0.0007463917525773196,0.10326814651489258,0.0011570453643798828,1.5300326347351074,8.796875,7.5456862449646,90.08651328086853
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,700,700,True,2.65017626285553,0.0007422680412371135,0.12760329246520996,0.0010433197021484375,1.6742210388183594,8.796875,7.5456862449646,91.3699541091919
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,710,710,True,2.546912741661072,0.0007381443298969072,0.12729287147521973,0.0009748935699462891,1.6742210388183594,8.796875,7.5456862449646,92.65880274772644
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,720,720,True,2.49832683801651,0.000734020618556701,0.12607336044311523,0.0009913444519042969,1.6737327575683594,8.796875,7.546240329742432,93.91267228126526
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,730,730,True,2.4786913871765135,0.0007298969072164948,0.12657952308654785,0.0011029243469238281,1.6742210388183594,8.796875,7.546240329742432,95.17603778839111
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,740,740,True,2.5985230922698976,0.0007257731958762887,0.1279618740081787,0.0010275840759277344,1.6742210388183594,8.796875,7.546240329742432,96.4653537273407
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,750,750,True,2.5237483859062193,0.0007216494845360825,0.1256721019744873,0.0008432865142822266,1.6742210388183594,8.796875,7.546240329742432,97.74711966514587
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,760,760,True,2.4867761611938475,0.0007175257731958764,0.12749862670898438,0.0012073516845703125,1.6742210388183594,8.796875,7.546240329742432,99.03946590423584
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,770,770,True,2.4897966742515565,0.0007134020618556701,0.12665700912475586,0.0009675025939941406,1.6742210388183594,8.796875,7.546240329742432,100.32438039779663
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,780,780,True,2.468278408050537,0.000709278350515464,0.12609481811523438,0.0008072853088378906,1.6742210388183594,8.796875,7.546240329742432,101.59859323501587
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,790,790,True,2.2874800682067873,0.0007051546391752578,0.12413835525512695,0.0008518695831298828,1.6742210388183594,8.796875,7.546240329742432,102.83698177337646
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,800,800,True,2.5701080322265626,0.0007010309278350515,0.1268303394317627,0.0009822845458984375,1.6742210388183594,8.796875,7.546240329742432,104.11096048355103
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,810,810,True,2.6309421062469482,0.0006969072164948454,0.12698578834533691,0.0011374950408935547,1.6742210388183594,8.796875,7.546240329742432,105.39744329452515
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,820,820,True,2.597796368598938,0.0006927835051546391,0.12633752822875977,0.0010802745819091797,1.6742210388183594,8.796875,7.546240329742432,106.68238282203674
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,830,830,True,2.458180379867554,0.000688659793814433,0.12810945510864258,0.001165151596069336,1.6742210388183594,8.796875,7.546240329742432,107.97314596176147
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,840,840,True,2.4918483018875124,0.0006845360824742268,0.1275029182434082,0.0011510848999023438,1.6737327575683594,8.796875,7.546240329742432,109.22386121749878
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,850,850,True,2.4929317355155947,0.0006804123711340207,0.12616610527038574,0.0011606216430664062,1.6742210388183594,8.796875,7.546240329742432,110.50831580162048
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,860,860,True,2.735002899169922,0.0006762886597938145,0.12563157081604004,0.0010695457458496094,1.6742210388183594,8.796875,7.546240329742432,111.79240298271179
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,870,870,True,2.5063321948051454,0.0006721649484536083,0.1271812915802002,0.0009238719940185547,1.6742210388183594,8.796875,7.546240329742432,113.07974219322205
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,880,880,True,2.6253440737724305,0.000668041237113402,0.11794543266296387,0.001130819320678711,1.590104103088379,8.796875,7.546240329742432,114.36754155158997
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,890,890,True,2.469113850593567,0.0006639175257731959,0.1281147003173828,0.0012314319610595703,1.6742210388183594,8.796875,7.546240329742432,115.65745186805725
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,900,900,True,2.641926383972168,0.0006597938144329897,0.12585020065307617,0.0010230541229248047,1.6742210388183594,8.796875,7.546240329742432,116.94436383247375
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,910,910,True,2.644154417514801,0.0006556701030927836,0.12732148170471191,0.0011513233184814453,1.6742210388183594,8.796875,7.546240329742432,118.22998857498169
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,920,920,True,2.5063939094543457,0.0006515463917525773,0.12569284439086914,0.0010669231414794922,1.6742210388183594,8.796875,7.546240329742432,119.51480078697205
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,930,930,True,2.527498710155487,0.0006474226804123712,0.1267247200012207,0.0010526180267333984,1.6742210388183594,8.796875,7.546240329742432,120.80574488639832
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,940,940,True,2.479303574562073,0.000643298969072165,0.12791848182678223,0.001005411148071289,1.6742210388183594,8.796875,7.546240329742432,122.10066771507263
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,950,950,True,2.542188036441803,0.0006391752577319587,0.12769365310668945,0.0012640953063964844,1.6742210388183594,8.796875,7.546240329742432,123.39280152320862
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,960,960,True,2.54579873085022,0.0006350515463917526,0.12717127799987793,0.0009882450103759766,1.6742210388183594,8.796875,7.546240329742432,124.68440198898315
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,970,970,True,2.5752173185348513,0.0006309278350515463,0.12671279907226562,0.0012309551239013672,1.6742210388183594,8.796875,7.546240329742432,125.97654867172241
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,980,980,True,2.4363587856292725,0.0006268041237113402,0.12769174575805664,0.0011844635009765625,1.6742210388183594,8.796875,7.546240329742432,127.27120852470398
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,990,990,True,2.5440831422805785,0.000622680412371134,0.1265411376953125,0.0010476112365722656,1.6742210388183594,8.796875,7.546240329742432,128.56380033493042
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1000,1000,True,2.4099594593048095,0.0006185567010309279,0.12684297561645508,0.0010342597961425781,1.6742210388183594,8.796875,7.546240329742432,129.84542989730835
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1010,1010,True,2.4909213304519655,0.0006144329896907217,0.12684893608093262,0.0010330677032470703,1.6742210388183594,8.796875,7.546240329742432,131.13767385482788
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1020,1020,True,2.624784231185913,0.0006103092783505156,0.12755513191223145,0.0010590553283691406,1.6742210388183594,8.796875,7.546240329742432,132.42656779289246
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1030,1030,True,2.452022743225098,0.0006061855670103092,0.1249544620513916,0.0011675357818603516,1.6737327575683594,8.796875,7.546240329742432,133.7061378955841
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1040,1040,True,2.406663751602173,0.0006020618556701031,0.12564659118652344,0.0010614395141601562,1.6737327575683594,8.796875,7.546240329742432,135.02023029327393
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1050,1050,True,2.4778841376304626,0.0005979381443298969,0.12539887428283691,0.001163482666015625,1.6742210388183594,8.796875,7.546240329742432,136.29601311683655
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1060,1060,True,2.4254443883895873,0.0005938144329896908,0.12531328201293945,0.0009245872497558594,1.6742210388183594,8.796875,7.546240329742432,137.5786328315735
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1070,1070,True,2.577326273918152,0.0005896907216494846,0.12824201583862305,0.0011179447174072266,1.6742210388183594,8.796875,7.546240329742432,138.87090253829956
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1080,1080,True,2.602859544754028,0.0005855670103092784,0.12653398513793945,0.0010349750518798828,1.6742210388183594,8.796875,7.546240329742432,140.16400384902954
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1090,1090,True,2.608769679069519,0.0005814432989690722,0.12518024444580078,0.0008716583251953125,1.6742210388183594,8.796875,7.546240329742432,141.44542860984802
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1100,1100,True,2.4598351955413817,0.0005773195876288659,0.12695765495300293,0.001132965087890625,1.6742210388183594,8.796875,7.546240329742432,142.73029208183289
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1110,1110,True,2.579635500907898,0.0005731958762886598,0.12720441818237305,0.0011436939239501953,1.6742210388183594,8.796875,7.546240329742432,144.0109932422638
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1120,1120,True,2.684372913837433,0.0005690721649484536,0.12487626075744629,0.0010344982147216797,1.6742210388183594,8.796875,7.546240329742432,145.29366397857666
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1130,1130,True,2.555218052864075,0.0005649484536082474,0.1281266212463379,0.0011508464813232422,1.6742210388183594,8.796875,7.546240329742432,146.59125471115112
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1140,1140,True,2.386005711555481,0.0005608247422680412,0.12745976448059082,0.0010955333709716797,1.6742210388183594,8.796875,7.546240329742432,147.88917636871338
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1150,1150,True,2.515020251274109,0.0005567010309278351,0.12624025344848633,0.0011587142944335938,1.6742210388183594,8.796875,7.546240329742432,149.1788260936737
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1160,1160,True,2.2542860388755797,0.0005525773195876289,0.1269516944885254,0.0011410713195800781,1.6742210388183594,8.796875,7.546240329742432,150.46661353111267
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1170,1170,True,2.551840662956238,0.0005484536082474228,0.12696576118469238,0.0010285377502441406,1.6742210388183594,8.796875,7.546240329742432,151.75499820709229
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1180,1180,True,2.484502935409546,0.0005443298969072164,0.12607598304748535,0.0010273456573486328,1.6742210388183594,8.796875,7.546240329742432,153.0359387397766
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1190,1190,True,2.4269696354866026,0.0005402061855670103,0.1276082992553711,0.0011250972747802734,1.6742210388183594,8.796875,7.546240329742432,154.33519577980042
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1200,1200,True,2.6764898538589477,0.0005360824742268041,0.12543964385986328,0.0009295940399169922,1.6742210388183594,8.796875,7.546240329742432,155.61198806762695
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1210,1210,True,2.6699070930480957,0.000531958762886598,0.12811875343322754,0.0012042522430419922,1.6742210388183594,8.796875,7.546240329742432,156.89789986610413
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1220,1220,True,2.560720944404602,0.0005278350515463918,0.12592053413391113,0.0008890628814697266,1.6742210388183594,8.796875,7.546240329742432,158.19096040725708
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1230,1230,True,2.7399044752120973,0.0005237113402061857,0.1271970272064209,0.0012106895446777344,1.6742210388183594,8.796875,7.546240329742432,159.4752471446991
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1240,1240,True,2.5908200979232787,0.0005195876288659794,0.12488913536071777,0.0008273124694824219,1.6742210388183594,8.796875,7.546240329742432,160.78070187568665
adamw_lora,adamw,0.001,2,5000,512,4,1,4,0,1250,1250,True,2.524052619934082,0.0005154639175257731,0.12699317932128906,0.0012104511260986328,1.6742210388183594,8.796875,7.546240329742432,162.0611970424652
adamw_lora,adamw,0.001,2,5000,512,4,1,4,1,1260,1260,True,2.5503700733184815,0.000511340206185567,0.1256866455078125,0.0009589195251464844,1.6742210388183594,8.796875,7.546240329742432,163.44088792800903
adamw_lora,adamw,0.001,2,5000,512,4,1,4,1,1270,1270,True,2.3885748863220213,0.0005072164948453608,0.11694216728210449,0.0011985301971435547,1.5924596786499023,8.796875,7.546240329742432,164.72469186782837
adamw_lora,adamw,0.001,2,5000,512,4,1,4,1,1280,1280,True,2.581076955795288,0.0005030927835051546,0.12893247604370117,0.0011708736419677734,1.6742210388183594,8.796875,7.546240329742432,166.0054771900177
adamw_lora,adamw,0.001,2,5000,512,4,1,4,1,1290,1290,True,2.6128437519073486,0.0004989690721649484,0.12639951705932617,0.001195669174194336,1.6742210388183594,8.796875,7.546240329742432,167.28595638275146
adamw_lora,adamw,0.001,2,5000,512,4,1,4,1,1300,1300,True,2.3792605876922606,0.0004948453608247423,0.12762665748596191,0.0011951923370361328,1.6742210388183594,8.796875,7.546240329742432,168.57226514816284
adamw_lora,adamw,0.001,2,5000,512,4,1,4,1,1310,1310,True,2.4493979692459105,0.0004907216494845361,0.12778568267822266,0.0010807514190673828,1.6742210388183594,8.796875,7.546240329742432,169.86204051971436
adamw_lora,adamw,0.001,2,5000,512,4,1,4,1,1320,1320,True,2.283687162399292,0.0004865979381443299,0.12772774696350098,0.0011761188507080078,1.6742210388183594,8.796875,7.546240329742432,171.15759444236755
